Player,Tm,Age,Pos,G_x,GS,Tgt,Rec,Ctch%,Yds_x,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional,AllPro,ProBowl,Receiving_Points,Year,Career_Passing_Points,Career_Rushing_Points,Career_Receiving_Points,Pick,Kmeans,PF,Yds_y,Ply,Y/P,TO,FL,1stD,Cmp,Att_Pass,Yds_Pass,TD_Pass,Int,NY/A,1stD_Pass,Att_Rush,Yds_Rush,TD_Rush,YdsPer_Rush,1stD_Rush,Pen,Yds_Pen,1stPy,Sc%,TO%,EXP,Future_Receiving_Points
T.Y. Hilton,IND,27.0,WR,16.0,16.0,155.0,91.0,58.7,1448.0,15.9,6.0,66.0,54.2,63.0,9.3,5.7,90.5,0.0,HiltT.00,0.0,1.0,226.3,2016,0.0,-1.5,181.70000000000002,92.0,2,411,5830,1037,5.6,22,7,351,370,584,4202,32,15,6.7,220,409,1628,13,4.0,93,103,883,38,40.6,12.2,68.23,149.10000000000002
T.Y. Hilton,IND,28.0,WR,16.0,16.0,109.0,57.0,52.3,966.0,16.9,4.0,38.0,45.0,80.0,8.9,3.6,60.4,2.0,HiltT.00,0.0,1.0,149.10000000000002,2017,0.0,-1.5,190.62000000000003,92.0,2,263,4553,994,4.6,15,6,267,285,487,2892,13,9,5.3,148,451,1661,11,3.7,94,92,779,25,29.4,8.3,-189.77,201.0
T.Y. Hilton,IND,29.0,WR,14.0,14.0,120.0,76.0,63.3,1270.0,16.7,6.0,55.0,60.0,68.0,10.6,5.4,90.7,0.0,HiltT.00,0.0,0.0,201.0,2018,0.0,-1.5,183.70000000000005,92.0,2,433,6179,1070,5.8,24,9,371,432,644,4461,39,15,6.7,237,408,1718,13,4.2,96,120,953,38,41.2,13.2,140.47,102.6
T.Y. Hilton,IND,30.0,WR,10.0,10.0,68.0,45.0,66.2,501.0,11.1,5.0,24.0,52.9,35.0,7.4,4.5,50.1,0.0,HiltT.00,0.0,0.0,102.6,2019,0.0,-1.5,186.1714285714286,92.0,2,361,5238,1016,5.2,21,11,340,307,513,3108,22,10,5.7,165,471,2130,17,4.5,131,79,670,44,36.3,11.3,74.8,134.2
T.Y. Hilton,IND,31.0,WR,15.0,15.0,93.0,56.0,60.2,762.0,13.6,5.0,42.0,53.8,50.0,8.2,3.7,50.8,0.0,HiltT.00,0.0,0.0,134.2,2020,0.0,-1.5,175.725,92.0,2,451,6049,1032,5.9,15,4,364,371,552,4053,24,11,7.1,201,459,1996,20,4.3,129,94,899,34,44.4,8.8,168.41,62.6
Tajae Sharpe,TEN,24.0,WR,16.0,13.0,47.0,26.0,55.3,316.0,12.2,2.0,22.0,46.8,28.0,6.7,1.6,19.8,0.0,SharTa00,0.0,0.0,56.6,2018,,0.1,84.7,140.0,15,310,5002,940,5.3,18,6,289,293,437,2975,16,12,6.1,156,456,2027,15,4.4,106,82,727,27,34.9,10.2,10.48,69.4
Tarik Cohen,CHI,22.0,RB,16.0,4.0,71.0,53.0,74.6,353.0,6.7,1.0,9.0,29.6,70.0,5.0,3.3,22.1,3.0,CoheTa00,0.0,0.0,67.80000000000001,2017,,,,119.0,15,264,4599,934,4.9,22,10,266,291,473,2811,13,12,5.5,144,422,1788,13,4.2,92,115,943,30,24.1,12.1,-115.2,138.0
Tarik Cohen,CHI,23.0,RB,16.0,7.0,91.0,71.0,78.0,725.0,10.2,5.0,29.0,56.0,70.0,8.0,4.4,45.3,7.0,CoheTa00,1.0,1.0,138.0,2018,4.84,43.0,67.80000000000001,119.0,15,421,5502,1013,5.4,24,10,331,344,512,3564,28,14,6.5,177,468,1938,16,4.1,108,97,796,46,36.8,13.2,96.31,103.1
Tavon Austin,STL,23.0,WR,13.0,3.0,69.0,40.0,58.0,418.0,10.5,4.0,17.0,42.0,81.0,6.1,3.1,32.2,4.0,AustTa00,0.0,0.0,85.80000000000001,2013,,,,8.0,3,348,4877,968,5.0,21,10,282,301,506,3125,22,11,5.8,165,426,1752,10,4.1,82,123,1009,35,31.5,11.4,-11.2,39.7
Tavon Austin,STL,24.0,WR,15.0,8.0,44.0,31.0,70.5,242.0,7.8,0.0,12.0,50.0,28.0,5.5,2.1,16.1,5.0,AustTa00,0.0,0.0,39.7,2014,0.0,13.1,85.80000000000001,8.0,3,324,5035,957,5.3,27,11,288,327,515,3400,20,16,6.0,189,395,1635,11,4.1,79,123,1139,20,29.6,14.0,-44.13,103.3
Tavon Austin,STL,25.0,WR,16.0,15.0,87.0,52.0,59.8,473.0,9.1,5.0,21.0,35.6,66.0,5.4,3.3,29.6,3.0,AustTa00,0.0,0.0,103.3,2015,0.0,18.750000000000004,62.75000000000001,8.0,3,280,4761,920,5.2,22,11,241,273,473,2805,11,11,5.7,126,429,1956,16,4.6,92,122,1057,23,24.5,10.2,-87.66,97.9
Tee Higgins,CIN,21.0,WR,16.0,14.0,108.0,67.0,62.0,908.0,13.6,6.0,52.0,55.6,67.0,8.4,4.2,56.8,1.0,HiggTe00,0.0,0.0,160.3,2020,,,,33.0,8,311,5116,1040,4.9,24,13,318,372,581,3448,19,11,5.5,201,411,1668,13,4.1,92,83,675,25,33.0,12.8,-5.13,182.1
Tee Higgins,CIN,22.0,WR,14.0,14.0,110.0,74.0,67.3,1091.0,14.7,6.0,53.0,63.6,54.0,9.9,5.3,77.9,1.0,HiggTe00,0.0,0.0,182.1,2021,,0.8000000000000003,160.3,33.0,8,460,6145,1046,5.9,21,7,337,384,555,4403,36,14,7.2,208,436,1742,16,4.0,96,72,620,33,42.6,10.0,118.5,181.9
Tee Higgins,CIN,23.0,WR,16.0,14.0,109.0,74.0,67.9,1029.0,13.9,7.0,47.0,59.6,59.0,9.4,4.6,64.3,0.0,HiggTe00,0.0,0.0,181.9,2022,,0.8000000000000003,171.2,33.0,8,418,5768,1053,5.5,18,6,357,418,610,4240,35,12,6.5,221,399,1528,14,3.8,96,81,623,40,41.5,9.7,147.62,116.6
Terrace Marshall Jr.,CAR,22.0,WR,14.0,9.0,47.0,28.0,59.6,490.0,17.5,1.0,24.0,53.2,43.0,10.4,2.0,35.0,2.0,MarsTe00,0.0,0.0,69.0,2022,,,,,15,347,5206,976,5.3,21,8,281,267,457,2996,16,13,6.1,138,483,2210,16,4.6,119,104,862,24,35.3,9.6,-5.06,23.4
Terrance Williams,DAL,24.0,WR,16.0,8.0,74.0,44.0,59.5,736.0,16.7,5.0,31.0,50.0,82.0,9.9,2.8,46.0,2.0,WillTe01,0.0,0.0,125.6,2013,,,,74.0,0,439,5458,957,5.7,20,8,325,375,586,3954,33,12,6.4,213,336,1504,12,4.5,80,102,867,32,39.9,9.8,88.89,128.6
Terrance Williams,DAL,25.0,WR,16.0,16.0,66.0,37.0,56.1,621.0,16.8,8.0,30.0,53.0,51.0,9.4,2.3,38.8,0.0,WillTe01,0.0,0.0,128.6,2014,,-3.6,125.6,74.0,0,467,6138,1014,6.1,25,14,342,328,476,3784,37,11,7.5,205,508,2354,16,4.6,106,105,839,31,43.6,12.8,174.23,128.0
Terrance Williams,DAL,26.0,WR,16.0,13.0,93.0,52.0,55.9,840.0,16.2,3.0,36.0,51.6,42.0,9.0,3.3,52.5,0.0,WillTe01,0.0,0.0,128.0,2015,,-3.6,127.1,74.0,0,275,5361,969,5.5,33,11,307,334,528,3471,16,22,6.2,175,408,1890,8,4.6,94,112,882,38,31.4,18.0,-51.92,105.4
Terrance Williams,DAL,27.0,WR,16.0,15.0,61.0,44.0,72.1,594.0,13.5,4.0,34.0,65.6,47.0,9.7,2.8,37.1,1.0,WillTe01,0.0,0.0,105.4,2016,,-3.6,127.39999999999999,74.0,0,421,6027,1010,6.0,15,9,358,325,483,3631,25,6,7.1,191,499,2396,24,4.8,142,105,879,25,43.9,8.7,86.3,83.30000000000001
Terry McLaurin,WAS,24.0,WR,14.0,14.0,93.0,58.0,62.4,919.0,15.8,7.0,43.0,57.0,75.0,9.9,4.1,65.6,0.0,McLaTe00,0.0,0.0,162.9,2019,,,,76.0,0,266,4395,885,5.0,21,8,248,298,479,2812,18,13,5.3,154,356,1583,9,4.4,74,106,835,20,29.5,11.9,-88.3,179.3
Terry McLaurin,WAS,25.0,WR,15.0,15.0,134.0,87.0,64.9,1118.0,12.9,4.0,51.0,50.0,68.0,8.3,5.8,74.5,1.0,McLaTe00,0.0,0.0,179.3,2020,,,162.9,76.0,0,335,5076,1051,4.8,27,11,322,389,601,3465,16,16,5.3,184,400,1611,18,4.0,108,87,697,30,33.3,13.1,-10.43,173.8
Tevin Coleman,ATL,23.0,RB,13.0,0.0,40.0,31.0,77.5,421.0,13.6,3.0,16.0,45.0,49.0,10.5,2.4,32.4,1.0,ColeTe01,0.0,0.0,75.6,2016,,39.2,,73.0,9,540,6653,995,6.7,11,4,379,374,537,4725,38,7,8.2,239,421,1928,20,4.6,108,104,848,32,52.6,6.3,212.07,61.400000000000006
Tevin Coleman,ATL,24.0,RB,15.0,3.0,39.0,27.0,69.2,299.0,11.1,3.0,13.0,48.7,39.0,7.7,1.8,19.9,1.0,ColeTe01,0.0,0.0,61.400000000000006,2017,,68.6,75.6,73.0,9,353,5837,984,5.9,18,6,330,343,530,3990,21,12,7.2,200,430,1847,12,4.3,101,102,918,29,41.2,10.3,-46.05,73.6
Tevin Coleman,ATL,25.0,RB,16.0,14.0,44.0,32.0,72.7,276.0,8.6,5.0,15.0,52.3,39.0,6.3,2.0,17.3,2.0,ColeTe01,0.0,0.0,73.6,2018,,76.0,68.5,73.0,9,414,6226,1010,6.2,18,11,352,428,617,4653,36,7,7.1,238,351,1573,11,4.5,84,101,899,30,42.9,10.7,155.08,34.5
Theo Riddick,DET,23.0,RB,14.0,2.0,50.0,34.0,68.0,316.0,9.3,4.0,14.0,42.0,41.0,6.3,2.4,22.6,0.0,RiddTh00,0.0,0.0,72.6,2014,,8.5,,199.0,1,321,5452,1045,5.2,20,8,310,365,604,4030,22,12,6.2,210,396,1422,11,3.6,72,118,989,28,32.4,9.5,50.59,127.7
Theo Riddick,DET,24.0,RB,16.0,1.0,99.0,80.0,80.8,697.0,8.7,3.0,32.0,54.5,34.0,7.0,5.0,43.6,1.0,RiddTh00,0.0,0.0,127.7,2015,,6.800000000000001,72.6,199.0,1,358,5547,1030,5.4,24,10,337,420,632,4212,33,14,6.2,236,354,1335,7,3.8,71,104,930,30,34.6,12.3,31.8,93.6
Theo Riddick,DET,25.0,RB,10.0,8.0,67.0,53.0,79.1,371.0,7.0,5.0,20.0,47.8,23.0,5.5,5.3,37.1,0.0,RiddTh00,0.0,0.0,93.6,2016,,8.3,100.15,199.0,1,346,5421,981,5.5,15,5,329,388,594,4111,24,10,6.5,217,350,1310,9,3.7,76,100,861,36,41.0,9.0,30.86,82.9
Theo Riddick,DET,26.0,RB,16.0,5.0,71.0,53.0,74.6,444.0,8.4,2.0,20.0,42.3,63.0,6.3,3.3,27.8,1.0,RiddTh00,0.0,0.0,82.9,2017,,16.650000000000002,97.96666666666665,199.0,1,410,5404,980,5.5,22,11,296,374,570,4183,29,11,6.8,210,363,1221,10,3.4,58,104,968,28,37.3,11.9,-93.68,68.9
Tiquan Underwood,TAM,25.0,WR,14.0,3.0,55.0,28.0,50.9,425.0,15.2,2.0,20.0,43.6,62.0,7.7,2.0,30.4,0.0,UndeTi00,0.0,0.0,68.5,2012,,,,253.0,7,389,5820,1008,5.8,23,6,301,311,566,3983,27,17,6.7,188,416,1837,13,4.4,89,101,819,24,35.2,10.9,-32.9,80.0
Todd Gurley,STL,21.0,RB,13.0,12.0,26.0,21.0,80.8,188.0,9.0,0.0,9.0,46.2,31.0,7.2,1.6,14.5,3.0,GurlTo01,0.0,1.0,29.3,2015,,,,10.0,9,280,4761,920,5.2,22,11,241,273,473,2805,11,11,5.7,126,429,1956,16,4.6,92,122,1057,23,24.5,10.2,-87.66,54.2
Todd Gurley,LAR,22.0,RB,16.0,16.0,58.0,43.0,74.1,327.0,7.6,0.0,16.0,39.7,33.0,5.6,2.7,20.4,2.0,GurlTo01,0.0,0.0,54.2,2016,,164.60000000000002,29.3,10.0,9,224,4203,960,4.4,29,9,245,312,536,2951,14,20,5.0,151,375,1252,9,3.3,68,126,1091,26,21.8,14.5,-190.35,146.8
Todd Gurley,LAR,23.0,RB,15.0,15.0,87.0,64.0,73.6,788.0,12.3,6.0,32.0,51.7,80.0,9.1,4.3,52.5,5.0,GurlTo01,1.0,1.0,146.8,2017,,142.55,41.75,10.0,9,478,5784,1000,5.8,21,14,311,320,518,3831,28,7,7.0,185,454,1953,17,4.3,97,107,922,29,45.3,9.5,-43.18,111.5
Todd Gurley,LAR,24.0,RB,14.0,14.0,81.0,59.0,72.8,580.0,9.8,4.0,26.0,53.1,56.0,7.2,4.2,41.4,1.0,GurlTo01,1.0,1.0,111.5,2018,,161.20000000000002,76.76666666666667,10.0,9,527,6738,1060,6.4,19,7,401,368,568,4507,32,12,7.5,236,459,2231,23,4.9,134,96,878,31,48.6,9.8,239.79,48.2
Todd Gurley,LAR,25.0,RB,15.0,15.0,49.0,31.0,63.3,207.0,6.7,2.0,8.0,36.7,23.0,4.2,2.1,13.8,3.0,GurlTo01,0.0,0.0,48.2,2019,,177.175,85.45,10.0,9,394,5998,1055,5.7,24,7,342,397,632,4499,22,17,6.9,222,401,1499,20,3.7,92,118,899,28,35.7,13.0,37.09,28.9
Tommy Tremble,CAR,22.0,TE,17.0,4.0,32.0,19.0,59.4,174.0,9.2,3.0,9.0,43.8,29.0,5.4,1.1,10.2,1.0,TremTo00,0.0,0.0,44.900000000000006,2022,,7.1,,83.0,12,347,5206,976,5.3,21,8,281,267,457,2996,16,13,6.1,138,483,2210,16,4.6,119,104,862,24,35.3,9.6,-5.06,48.900000000000006
Tony Pollard,DAL,23.0,RB,16.0,2.0,40.0,28.0,70.0,193.0,6.9,1.0,9.0,42.5,30.0,4.8,1.8,12.1,0.0,PollTo00,0.0,0.0,39.3,2020,,55.5,,128.0,15,395,5949,1113,5.3,26,13,371,413,639,4161,25,13,6.1,231,430,1788,14,4.2,115,96,849,25,40.6,14.4,58.97,53.2
Tony Pollard,DAL,24.0,RB,15.0,0.0,46.0,39.0,84.8,337.0,8.6,0.0,15.0,58.7,32.0,7.3,2.6,22.5,2.0,PollTo00,0.0,0.0,53.2,2021,,61.5,39.3,128.0,15,530,6919,1153,6.0,20,9,390,444,647,4800,40,11,7.1,248,473,2119,15,4.5,111,127,1103,31,43.8,9.9,158.06,74.6
Tony Pollard,DAL,25.0,RB,16.0,4.0,55.0,39.0,70.9,371.0,9.5,3.0,18.0,47.3,68.0,6.7,2.4,23.2,0.0,PollTo00,0.0,1.0,74.6,2022,,67.63333333333334,46.25,128.0,15,467,6034,1114,5.4,23,5,347,355,556,3736,28,18,6.4,194,531,2298,24,4.3,129,104,842,24,41.5,10.8,112.34,58.6
Torrey Smith,BAL,23.0,WR,16.0,16.0,110.0,49.0,44.5,855.0,17.4,8.0,39.0,41.8,54.0,7.8,3.1,53.4,0.0,SmitTo02,0.0,0.0,158.0,2012,,,,58.0,0,398,5640,1042,5.4,16,5,314,334,560,3739,22,11,6.3,182,444,1901,17,4.3,98,121,1127,34,35.8,7.8,22.03,169.3
Torrey Smith,BAL,24.0,WR,16.0,16.0,137.0,65.0,47.4,1128.0,17.4,4.0,50.0,39.4,74.0,8.2,4.1,70.5,1.0,SmitTo02,0.0,0.0,169.3,2013,,0.9,158.0,58.0,0,320,4918,1090,4.5,29,6,295,363,619,3590,19,23,5.4,189,423,1328,7,3.1,68,112,942,38,30.9,13.5,-95.39,167.2
Torrey Smith,BAL,25.0,WR,16.0,16.0,92.0,49.0,53.3,767.0,15.7,11.0,38.0,45.7,53.0,8.3,3.1,47.9,0.0,SmitTo02,0.0,0.0,167.2,2014,,0.9,163.65,58.0,0,409,5838,1021,5.7,20,8,345,344,554,3819,27,12,6.7,194,448,2019,16,4.5,113,111,870,38,39.6,9.9,135.24,106.8
Torrey Smith,SFO,26.0,WR,16.0,12.0,62.0,33.0,53.2,663.0,20.1,4.0,23.0,46.8,76.0,10.7,2.1,41.4,0.0,SmitTo02,0.0,0.0,106.8,2015,,0.9,164.83333333333334,58.0,0,238,4860,969,5.0,17,5,261,322,526,3316,16,12,5.7,154,390,1544,7,4.0,83,113,823,24,25.8,8.2,-46.9,54.7
Torrey Smith,SFO,27.0,WR,12.0,12.0,49.0,20.0,40.8,267.0,13.4,3.0,14.0,30.6,53.0,5.4,1.7,22.3,0.0,SmitTo02,0.0,0.0,54.7,2016,,0.9,150.325,58.0,0,309,4930,996,4.9,25,15,287,287,491,2911,21,10,5.4,152,458,2019,15,4.4,116,99,831,19,27.4,10.7,-75.71,73.0
Travis Benjamin,CLE,25.0,WR,16.0,0.0,46.0,18.0,39.1,314.0,17.4,3.0,14.0,37.0,43.0,6.8,1.1,19.6,2.0,BenjTr00,0.0,0.0,58.400000000000006,2014,,2.5500000000000003,50.8,100.0,15,299,5193,1010,5.1,23,7,294,274,502,3465,12,16,6.5,179,477,1728,17,3.6,88,116,932,27,28.0,10.9,-21.15,160.60000000000002
Travis Benjamin,CLE,26.0,WR,16.0,15.0,125.0,68.0,54.4,966.0,14.2,5.0,38.0,45.6,61.0,7.7,4.3,60.4,3.0,BenjTr00,0.0,0.0,160.60000000000002,2015,,0.7333333333333335,54.6,100.0,15,278,5311,1042,5.1,30,18,307,371,609,3782,20,12,5.7,192,380,1529,5,4.0,81,120,1083,34,29.8,15.2,-66.22,115.2
Travis Benjamin,SDG,27.0,WR,14.0,8.0,75.0,47.0,62.7,677.0,14.4,4.0,25.0,52.0,54.0,9.0,3.4,48.4,5.0,BenjTr00,0.0,0.0,115.2,2016,,-0.6499999999999998,89.93333333333334,100.0,15,410,5708,1014,5.6,35,14,340,349,580,4198,33,21,6.8,214,398,1510,10,3.8,90,107,780,36,38.1,18.2,-29.1,97.7
Travis Etienne,JAX,23.0,RB,17.0,12.0,45.0,35.0,77.8,316.0,9.0,0.0,16.0,44.4,30.0,7.0,2.1,18.6,5.0,EtieTr00,0.0,0.0,49.1,2022,,,,25.0,15,404,6075,1072,5.7,22,13,352,394,596,3959,25,9,6.3,208,448,2116,16,4.7,114,90,674,30,39.2,12.2,103.21,82.6
Travis Kelce,KAN,25.0,TE,16.0,11.0,87.0,67.0,77.0,862.0,12.9,5.0,46.0,69.0,34.0,9.9,4.2,53.9,4.0,KelcTr00,0.0,0.0,149.7,2014,,,,63.0,13,353,5100,962,5.3,17,11,309,320,493,3182,18,6,5.9,184,420,1918,18,4.6,92,88,681,33,35.8,9.2,52.61,153.5
Travis Kelce,KAN,26.0,TE,16.0,16.0,103.0,72.0,69.9,875.0,12.2,5.0,40.0,55.3,42.0,8.5,4.5,54.7,2.0,KelcTr00,0.0,1.0,153.5,2015,,,149.7,63.0,13,405,5299,955,5.5,15,8,303,310,473,3255,20,7,6.3,155,436,2044,19,4.7,116,104,878,32,37.9,7.1,41.53,179.0
Travis Kelce,KAN,27.0,TE,16.0,15.0,117.0,85.0,72.6,1125.0,13.2,4.0,55.0,63.2,80.0,9.6,5.3,70.3,0.0,KelcTr00,1.0,1.0,179.0,2016,,,151.6,63.0,13,389,5488,990,5.5,17,9,305,365,546,3740,19,8,6.5,197,412,1748,15,4.2,86,109,848,22,37.1,9.0,-23.04,193.3
Travis Kelce,KAN,28.0,TE,15.0,15.0,122.0,83.0,68.0,1038.0,12.5,8.0,53.0,54.1,44.0,8.5,5.5,69.2,0.0,KelcTr00,0.0,1.0,193.3,2017,,-0.5,160.73333333333332,63.0,13,415,6007,985,6.1,11,3,322,363,543,4104,26,8,7.1,198,405,1903,12,4.7,95,118,1044,29,44.9,6.3,-22.58,245.1
Travis Kelce,KAN,29.0,TE,16.0,16.0,150.0,103.0,68.7,1336.0,13.0,10.0,68.0,62.7,43.0,8.9,6.4,83.5,2.0,KelcTr00,1.0,1.0,245.1,2018,-2.0,0.10000000000000003,168.875,63.0,13,565,6810,996,6.8,18,6,384,385,583,4955,50,12,8.1,239,387,1855,16,4.8,108,137,1152,37,52.6,10.5,298.14,201.4
Travis Kelce,KAN,30.0,TE,16.0,16.0,136.0,97.0,71.3,1229.0,12.7,5.0,65.0,64.0,47.0,9.0,6.1,76.8,1.0,KelcTr00,0.0,1.0,201.4,2019,-2.0,0.10000000000000003,184.12,63.0,13,451,6067,976,6.2,15,10,350,378,576,4498,30,5,7.5,211,375,1569,16,4.2,93,107,1029,46,48.8,7.9,263.38,260.1
Travis Kelce,KAN,31.0,TE,15.0,15.0,145.0,105.0,72.4,1416.0,13.5,11.0,79.0,66.2,45.0,9.8,7.0,94.4,1.0,KelcTr00,1.0,1.0,260.1,2020,-2.0,1.5333333333333334,187.0,63.0,13,473,6653,1057,6.3,16,9,397,420,630,4854,40,7,7.4,255,403,1799,13,4.5,110,105,919,32,47.9,9.2,280.82,212.5
Travis Kelce,KAN,32.0,TE,16.0,16.0,134.0,92.0,68.7,1125.0,12.2,9.0,63.0,60.4,69.0,8.4,5.8,70.3,1.0,KelcTr00,0.0,1.0,212.5,2021,-0.92,1.5333333333333334,197.44285714285712,63.0,13,480,6746,1134,5.9,25,12,419,448,675,4791,37,13,6.8,267,431,1955,16,4.5,119,111,925,33,48.2,13.7,261.77,260.8
Travis Kelce,KAN,33.0,TE,17.0,17.0,152.0,110.0,72.4,1338.0,12.2,12.0,78.0,63.2,52.0,8.8,6.5,78.7,1.0,KelcTr00,1.0,1.0,260.8,2022,-0.92,2.225,199.325,63.0,13,496,7032,1094,6.4,23,11,408,435,651,5062,41,12,7.5,272,417,1970,18,4.7,105,87,838,31,46.4,10.1,281.0,174.9
Trent Taylor,SFO,23.0,WR,15.0,1.0,60.0,43.0,71.7,430.0,10.0,2.0,27.0,51.7,33.0,7.2,2.9,28.7,1.0,TaylTr02,0.0,0.0,76.5,2017,,,,177.0,3,331,5587,1058,5.3,23,8,321,362,607,3925,15,15,6.0,206,408,1662,15,4.1,88,123,988,27,37.5,12.0,-173.95,40.5
Trey Burton,PHI,25.0,TE,15.0,4.0,60.0,37.0,61.7,327.0,8.8,1.0,21.0,43.3,32.0,5.5,2.5,21.8,0.0,BurtTr01,0.0,0.0,57.2,2016,,1.0,,,4,367,5398,1080,5.0,20,6,333,380,609,3585,16,14,5.6,192,438,1813,16,4.1,114,113,945,27,37.6,11.2,-45.33,66.3
Trey Burton,PHI,26.0,TE,15.0,1.0,31.0,23.0,74.2,248.0,10.8,5.0,14.0,61.3,27.0,8.0,1.5,16.5,0.0,BurtTr01,0.0,0.0,66.3,2017,,1.0,57.2,,4,457,5852,1073,5.5,20,11,338,341,564,3737,38,9,6.2,193,473,2115,9,4.5,108,116,962,37,40.3,9.4,21.06,119.9
Trey McBride,ARI,23.0,TE,16.0,13.0,39.0,29.0,74.4,265.0,9.1,1.0,12.0,46.2,29.0,6.8,1.8,16.6,1.0,McBrTr01,0.0,0.0,47.0,2022,,,,55.0,5,340,5499,1144,4.8,25,8,326,433,664,3626,17,17,5.1,189,434,1873,15,4.3,115,118,916,22,32.1,12.8,-36.27,141.0
Tutu Atwell,LAR,23.0,WR,13.0,4.0,35.0,18.0,51.4,298.0,16.6,1.0,11.0,40.0,62.0,8.5,1.4,22.9,0.0,AtweTu00,0.0,0.0,44.8,2022,,,,57.0,7,307,4769,1001,4.8,23,8,293,347,531,3108,16,15,5.3,181,411,1661,15,4.0,89,76,655,23,33.5,13.1,-7.51,85.80000000000001
Ty Montgomery,GNB,23.0,RB,15.0,6.0,56.0,44.0,78.6,348.0,7.9,0.0,20.0,51.8,24.0,6.2,2.9,23.2,2.0,MontTy01,0.0,0.0,56.8,2016,,1.4,,94.0,7,432,5900,1029,5.7,17,9,349,403,620,4199,40,8,6.4,222,374,1701,11,4.5,91,100,827,36,43.8,9.1,115.16,34.8
Tyler Allgeier,ATL,22.0,RB,16.0,7.0,17.0,16.0,94.1,139.0,8.7,1.0,8.0,58.8,26.0,8.2,1.0,8.7,0.0,AllgTy00,0.0,0.0,27.9,2022,,,,151.0,1,365,5417,1011,5.4,21,12,330,257,415,2699,17,9,6.0,148,559,2718,17,4.9,152,68,594,30,39.5,11.4,73.69,34.3
Tyler Boyd,CIN,22.0,WR,16.0,2.0,81.0,54.0,66.7,603.0,11.2,1.0,33.0,55.6,30.0,7.4,3.4,37.7,1.0,BoydTy00,0.0,0.0,93.3,2016,,,,55.0,0,325,5711,1050,5.4,17,9,341,364,563,3942,18,8,6.5,204,446,1769,17,4.0,100,88,726,37,35.8,8.5,30.41,45.5
Tyler Boyd,CIN,23.0,WR,10.0,1.0,32.0,22.0,68.8,225.0,10.2,2.0,14.0,56.3,49.0,7.0,2.2,22.5,0.0,BoydTy00,0.0,0.0,45.5,2017,,3.8000000000000007,93.3,55.0,0,290,4488,927,4.8,23,11,267,304,510,3122,25,12,5.7,165,377,1366,6,3.6,72,110,1027,30,26.5,11.4,-108.45,182.8
Tyler Boyd,CIN,24.0,WR,14.0,14.0,108.0,76.0,70.4,1028.0,13.5,7.0,54.0,63.0,49.0,9.5,5.4,73.4,0.0,BoydTy00,0.0,0.0,182.8,2018,,3.8000000000000007,69.4,55.0,0,368,4972,938,5.3,17,4,304,331,542,3290,27,13,5.7,182,359,1682,13,4.7,92,114,957,30,35.5,9.6,47.57,179.60000000000002
Tyler Boyd,CIN,25.0,WR,16.0,15.0,148.0,90.0,60.8,1046.0,11.6,5.0,51.0,46.6,47.0,7.1,5.6,65.4,2.0,BoydTy00,0.0,0.0,179.60000000000002,2019,0.0,2.0500000000000003,107.2,55.0,0,279,5169,1049,4.9,30,14,312,356,616,3652,18,16,5.5,191,385,1517,9,3.9,85,93,761,36,29.8,15.5,-60.73,147.60000000000002
Tyler Boyd,CIN,26.0,WR,15.0,8.0,110.0,79.0,71.8,841.0,10.6,4.0,43.0,57.3,72.0,7.6,5.3,56.1,1.0,BoydTy00,0.0,0.0,147.60000000000002,2020,0.0,0.8000000000000004,125.30000000000001,55.0,0,311,5116,1040,4.9,24,13,318,372,581,3448,19,11,5.5,201,411,1668,13,4.1,92,83,675,25,33.0,12.8,-5.13,146.3
Tyler Boyd,CIN,27.0,WR,16.0,10.0,94.0,67.0,71.3,828.0,12.4,5.0,37.0,53.2,68.0,8.8,4.2,51.8,1.0,BoydTy00,0.0,0.0,146.3,2021,0.32,1.3250000000000004,129.76000000000002,55.0,0,460,6145,1046,5.9,21,7,337,384,555,4403,36,14,7.2,208,436,1742,16,4.0,96,72,620,33,42.6,10.0,118.5,135.2
Tyler Boyd,CIN,28.0,WR,16.0,14.0,82.0,58.0,70.7,762.0,13.1,5.0,42.0,62.2,60.0,9.3,3.6,47.6,0.0,BoydTy00,0.0,0.0,135.2,2022,0.8266666666666667,1.1000000000000003,132.51666666666668,55.0,0,418,5768,1053,5.5,18,6,357,418,610,4240,35,12,6.5,221,399,1528,14,3.8,96,81,623,40,41.5,9.7,147.62,112.2
Tyler Conklin,MIN,25.0,TE,16.0,2.0,26.0,19.0,73.1,194.0,10.2,1.0,11.0,61.5,30.0,7.5,1.2,12.1,1.0,ConkTy00,0.0,0.0,34.900000000000006,2020,,,,157.0,6,430,6292,1023,6.2,23,10,383,349,516,4009,35,13,7.2,212,468,2283,20,4.9,139,82,650,32,39.8,12.5,157.7,107.8
Tyler Conklin,MIN,26.0,TE,17.0,15.0,87.0,61.0,70.1,593.0,9.7,3.0,26.0,47.1,40.0,6.8,3.6,34.9,1.0,ConkTy00,0.0,0.0,107.8,2021,,,34.900000000000006,157.0,6,425,6168,1083,5.7,13,6,332,398,604,4238,34,7,6.7,202,449,1930,10,4.3,103,111,1043,27,39.3,6.6,72.05,102.2
